Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9
DateTime; Air Pressure; Air Temperature; Relative Humidity; Wind Direction; Wind Speed; Rain; Hail; Samples/hour
2022-06-08T17:00:00Z; 1014.1000; 29.6636; 58.5364; 101.8357; 1.5909; 0.0000; 0.0000; 11
2022-06-08T18:00:00Z; 1013.8778; 29.5556; 59.1889; 115.5107; 1.5000; 0.0000; 0.0000; 9
2022-06-08T19:00:00Z; 1013.4167; 29.6500; 58.4583; 144.0778; 1.2500; 0.0000; 0.0000; 12
2022-06-08T20:00:00Z; 1012.8750; 29.1167; 58.5750; 141.8065; 1.1083; 0.0000; 0.0000; 12
2022-06-08T21:00:00Z; 1012.5666; 28.6833; 58.9750; 88.4648; 0.8917; 0.0000; 0.0000; 12
2022-06-08T22:00:00Z; 1012.7584; 28.5417; 58.4833; 106.3960; 0.9500; 0.0000; 0.0000; 12
2022-06-08T23:00:00Z; 1013.1166; 28.1583; 59.8667; 135.1735; 0.6500; 0.0000; 0.0000; 12
2022-06-09T00:00:00Z; 1013.7167; 27.7583; 58.8167; 345.6774; 0.8250; 0.0000; 0.0000; 12
2022-06-09T01:00:00Z; 1014.0417; 26.2417; 57.0000; 338.1614; 1.6833; 0.0000; 0.0000; 12
2022-06-09T02:00:00Z; 1014.4416; 25.9333; 60.6833; 354.6214; 1.3667; 0.0000; 0.0000; 12
2022-06-09T03:00:00Z; 1014.5666; 25.3000; 64.2333; 337.7042; 1.2833; 0.0000; 0.0000; 12
2022-06-09T04:00:00Z; 1014.2667; 25.1917; 65.3500; 324.8007; 1.7750; 0.0000; 0.0000; 12
2022-06-09T05:00:00Z; 1013.6834; 25.0500; 69.8333; 319.6972; 0.9750; 20.2000; 0.0000; 12
2022-06-09T06:00:00Z; 1013.7500; 23.0583; 81.4917; 83.3035; 0.9250; 272.2000; 0.0000; 12
2022-06-09T07:00:00Z; 1013.5167; 22.1583; 84.5000; 339.0549; 0.8083; 155.6000; 0.0000; 12
2022-06-09T08:00:00Z; 1013.6500; 22.4417; 84.7500; 331.5729; 1.0250; 0.4000; 0.0000; 12
2022-06-09T09:00:00Z; 1013.6916; 22.8000; 84.6000; 324.7088; 0.8333; 0.0000; 0.0000; 12
2022-06-09T10:00:00Z; 1014.2333; 22.8917; 84.0000; 326.0287; 0.9583; 0.0000; 0.0000; 12
2022-06-09T11:00:00Z; 1014.6834; 24.0000; 78.2250; 333.8344; 1.0250; 0.0000; 0.0000; 12
2022-06-09T12:00:00Z; 1014.9833; 26.5583; 68.4667; 320.7765; 0.6667; 0.0000; 0.0000; 12
2022-06-09T13:00:00Z; 1015.2167; 28.2417; 62.0417; 227.8993; 0.8333; 0.0000; 0.0000; 12
2022-06-09T14:00:00Z; 1015.3583; 28.5250; 60.7917; 128.1771; 1.3333; 0.0000; 0.0000; 12
2022-06-09T15:00:00Z; 1015.3750; 28.6833; 61.8417; 117.1195; 1.7250; 0.0000; 0.0000; 12
2022-06-09T16:00:00Z; 1015.1250; 29.1583; 61.4167; 117.2090; 1.7750; 0.0000; 0.0000; 12
2022-06-09T17:00:00Z; 1014.3500; 29.3917; 59.6250; 117.2621; 1.5083; 0.0000; 0.0000; 12
2022-06-09T18:00:00Z; 1013.6000; 29.2250; 61.0083; 123.0224; 1.5417; 0.0000; 0.0000; 12
2022-06-09T19:00:00Z; 1013.0666; 29.1417; 60.7667; 126.9298; 1.6583; 0.0000; 0.0000; 12
2022-06-09T20:00:00Z; 1012.6750; 29.0750; 59.7500; 101.0287; 1.5583; 0.0000; 0.0000; 12
2022-06-09T21:00:00Z; 1012.5833; 28.5583; 62.5500; 98.4382; 1.2083; 0.0000; 0.0000; 12
2022-06-09T22:00:00Z; 1012.8250; 28.0083; 65.5250; 134.1975; 1.0833; 0.0000; 0.0000; 12
2022-06-09T23:00:00Z; 1013.0500; 27.6083; 67.2833; 119.8515; 0.8250; 0.0000; 0.0000; 12
2022-06-10T00:00:00Z; 1013.2083; 27.3833; 68.0583; 115.0203; 0.6417; 0.0000; 0.0000; 12
2022-06-10T01:00:00Z; 1013.7750; 27.3083; 70.2500; 291.4257; 0.5083; 0.0000; 0.0000; 12
2022-06-10T02:00:00Z; 1014.0584; 26.8750; 72.3250; 319.6778; 0.6417; 0.0000; 0.0000; 12
2022-06-10T03:00:00Z; 1014.0917; 26.3417; 73.2833; 326.0373; 0.7833; 0.0000; 0.0000; 12
2022-06-10T04:00:00Z; 1014.0417; 26.2333; 73.3667; 342.9823; 0.6917; 7.8000; 0.0000; 12
2022-06-10T05:00:00Z; 1013.5167; 25.6667; 78.4000; 330.4442; 0.7333; 0.0000; 0.0000; 12
2022-06-10T06:00:00Z; 1012.8333; 25.5000; 78.6167; 329.0245; 0.8250; 0.0000; 0.0000; 12
2022-06-10T07:00:00Z; 1012.5333; 24.9667; 79.2417; 334.0212; 0.6917; 0.0000; 0.0000; 12
2022-06-10T08:00:00Z; 1012.6500; 24.6083; 78.8417; 325.8336; 1.1667; 0.0000; 0.0000; 12
2022-06-10T09:00:00Z; 1013.0084; 24.2583; 79.0083; 343.6960; 0.9833; 0.0000; 0.0000; 12
2022-06-10T10:00:00Z; 1013.4083; 24.0250; 78.7417; 321.2867; 1.2333; 0.0000; 0.0000; 12
2022-06-10T11:00:00Z; 1013.8417; 24.5500; 77.3417; 321.2215; 1.2833; 0.0000; 0.0000; 12
2022-06-10T12:00:00Z; 1014.2250; 26.4333; 71.4083; 319.2962; 0.9333; 0.0000; 0.0000; 12
2022-06-10T13:00:00Z; 1014.3166; 28.2500; 62.1167; 115.3760; 0.7500; 0.0000; 0.0000; 12
2022-06-10T14:00:00Z; 1014.4000; 28.7833; 59.4250; 183.0338; 1.2917; 0.0000; 0.0000; 12
2022-06-10T15:00:00Z; 1014.3000; 29.5250; 53.9083; 162.8023; 1.0333; 0.0000; 0.0000; 12
2022-06-10T16:00:00Z; 1013.7333; 29.3000; 53.7750; 103.2886; 1.2917; 0.0000; 0.0000; 12
2022-06-10T17:00:00Z; 1012.9916; 29.7250; 54.6417; 166.4217; 1.3667; 0.0000; 0.0000; 12
2022-06-10T18:00:00Z; 1012.3000; 29.5250; 57.3500; 118.1989; 1.8667; 0.0000; 0.0000; 12
2022-06-10T19:00:00Z; 1011.8834; 29.1333; 60.2583; 111.1838; 1.5833; 0.0000; 0.0000; 12
2022-06-10T20:00:00Z; 1011.5500; 28.9167; 62.1417; 103.7451; 0.9833; 0.0000; 0.0000; 12
2022-06-10T21:00:00Z; 1011.5000; 28.6250; 63.2333; 106.5998; 1.1917; 0.0000; 0.0000; 12
2022-06-10T22:00:00Z; 1011.6417; 28.4500; 64.7750; 127.3724; 1.1500; 0.0000; 0.0000; 12
2022-06-10T23:00:00Z; 1012.6834; 27.3083; 73.6583; 111.3006; 0.8917; 125.3000; 0.0000; 12
2022-06-11T00:00:00Z; 1013.2416; 26.0667; 81.9417; 60.4903; 0.7583; 6.7000; 0.0000; 12
2022-06-11T01:00:00Z; 1013.7083; 25.8250; 83.0917; 325.2509; 0.4500; 9.3000; 0.0000; 12
2022-06-11T02:00:00Z; 1014.3666; 25.5667; 83.0667; 249.9687; 0.5750; 12.9000; 0.0000; 12
2022-06-11T03:00:00Z; 1014.5584; 25.8000; 83.5500; 351.4054; 0.6333; 0.0000; 0.0000; 12
2022-06-11T04:00:00Z; 1014.4167; 25.7250; 82.5750; 58.0837; 0.4333; 0.0000; 0.0000; 12
2022-06-11T05:00:00Z; 1013.8166; 25.7917; 81.1917; 355.0446; 0.5583; 0.0000; 0.0000; 12
2022-06-11T06:00:00Z; 1013.2000; 25.6000; 80.6250; 19.8939; 0.5917; 0.0000; 0.0000; 12
2022-06-11T07:00:00Z; 1012.9000; 26.1000; 74.2167; 117.6141; 0.9083; 0.0000; 0.0000; 12
2022-06-11T08:00:00Z; 1012.6417; 26.4167; 72.9917; 111.1753; 1.1917; 0.0000; 0.0000; 12
2022-06-11T09:00:00Z; 1012.8084; 25.4917; 78.2500; 329.8921; 0.8083; 0.0000; 0.0000; 12
2022-06-11T10:00:00Z; 1013.2500; 24.9917; 79.9333; 343.8218; 0.9083; 0.0000; 0.0000; 12
2022-06-11T11:00:00Z; 1013.9750; 25.5000; 77.5583; 338.7180; 0.9583; 0.0000; 0.0000; 12
2022-06-11T12:00:00Z; 1014.3084; 27.3333; 69.0583; 312.9882; 0.7750; 0.0000; 0.0000; 12
2022-06-11T13:00:00Z; 1014.1667; 28.5917; 62.4833; 133.0674; 0.8083; 0.0000; 0.0000; 12
2022-06-11T14:00:00Z; 1013.7167; 28.9000; 56.7333; 136.3868; 1.3833; 0.0000; 0.0000; 12
2022-06-11T15:00:00Z; 1013.2416; 29.5417; 56.2667; 118.1654; 1.3083; 0.0000; 0.0000; 12
2022-06-11T16:00:00Z; 1012.8084; 29.6583; 55.5333; 114.8084; 2.2667; 0.0000; 0.0000; 12
2022-06-11T17:00:00Z; 1012.5500; 29.7333; 56.3833; 114.7183; 1.9417; 0.0000; 0.0000; 12
2022-06-11T18:00:00Z; 1012.1000; 29.6167; 59.9750; 134.9105; 1.3583; 0.0000; 0.0000; 12
2022-06-11T19:00:00Z; 1011.5000; 29.6417; 59.7667; 114.8374; 1.4333; 0.0000; 0.0000; 12
2022-06-11T20:00:00Z; 1011.3250; 29.6417; 57.2750; 131.2368; 1.3750; 0.0000; 0.0000; 12
2022-06-11T21:00:00Z; 1011.4083; 29.3083; 57.2667; 133.2069; 1.0833; 0.0000; 0.0000; 12
2022-06-11T22:00:00Z; 1011.8917; 28.5583; 61.5750; 122.7175; 1.2000; 0.0000; 0.0000; 12
2022-06-11T23:00:00Z; 1012.5250; 28.2000; 65.3083; 127.5939; 0.6250; 0.0000; 0.0000; 12
2022-06-12T00:00:00Z; 1012.8583; 27.7667; 67.6667; 310.2809; 0.7583; 0.0000; 0.0000; 12
2022-06-12T01:00:00Z; 1013.6083; 27.1333; 69.6500; 326.4297; 0.8917; 0.0000; 0.0000; 12
2022-06-12T02:00:00Z; 1014.6583; 26.8250; 70.7917; 317.8374; 0.8917; 0.0000; 0.0000; 12
2022-06-12T03:00:00Z; 1014.9667; 26.1917; 72.8583; 333.2909; 0.9083; 0.0000; 0.0000; 12
2022-06-12T04:00:00Z; 1015.2000; 27.0500; 69.7500; 83.0531; 0.6917; 0.0000; 0.0000; 12
2022-06-12T05:00:00Z; 1014.8333; 26.5167; 70.7833; 38.0267; 1.1417; 0.0000; 0.0000; 12
2022-06-12T06:00:00Z; 1014.1834; 26.8833; 69.4750; 325.9340; 0.7167; 0.0000; 0.0000; 12
2022-06-12T07:00:00Z; 1013.3917; 25.3333; 74.3583; 331.7537; 0.8667; 0.0000; 0.0000; 12
2022-06-12T08:00:00Z; 1013.7667; 25.0417; 75.4083; 334.7742; 0.8500; 0.0000; 0.0000; 12
2022-06-12T09:00:00Z; 1014.0084; 24.4583; 77.7167; 329.1440; 0.9667; 0.0000; 0.0000; 12
2022-06-12T10:00:00Z; 1014.6834; 24.6917; 75.5333; 329.6450; 1.2500; 0.0000; 0.0000; 12
2022-06-12T11:00:00Z; 1014.8166; 25.4250; 73.7250; 336.9739; 1.3333; 0.0000; 0.0000; 12
2022-06-12T12:00:00Z; 1014.9250; 27.8583; 63.6083; 299.9728; 0.9667; 0.0000; 0.0000; 12
2022-06-12T13:00:00Z; 1015.3166; 29.2750; 56.4917; 141.2065; 0.8500; 0.0000; 0.0000; 12
2022-06-12T14:00:00Z; 1015.7250; 29.3583; 57.6667; 158.8010; 0.8667; 0.0000; 0.0000; 12
2022-06-12T15:00:00Z; 1015.6250; 29.9917; 53.7000; 161.7803; 1.2167; 0.0000; 0.0000; 12
2022-06-12T16:00:00Z; 1015.2250; 30.7167; 52.9250; 142.3220; 1.1500; 0.0000; 0.0000; 12
2022-06-12T17:00:00Z; 1014.9083; 30.7833; 54.6583; 115.6126; 1.6250; 0.0000; 0.0000; 12
2022-06-12T18:00:00Z; 1014.6417; 30.6083; 53.3417; 118.8189; 1.5667; 0.0000; 0.0000; 12
2022-06-12T19:00:00Z; 1014.2833; 30.6333; 53.0417; 111.1463; 2.1667; 0.0000; 0.0000; 12
2022-06-12T20:00:00Z; 1014.1250; 30.1000; 53.6583; 112.4051; 1.5750; 0.0000; 0.0000; 12
2022-06-12T21:00:00Z; 1013.9416; 29.6417; 54.3833; 119.2061; 1.5167; 0.0000; 0.0000; 12
2022-06-12T22:00:00Z; 1014.1916; 29.3083; 53.7167; 142.0531; 0.8333; 0.0000; 0.0000; 12
2022-06-12T23:00:00Z; 1014.5000; 28.6917; 59.1000; 129.6864; 1.0417; 0.0000; 0.0000; 12
2022-06-13T00:00:00Z; 1015.1834; 28.3583; 59.0833; 119.2939; 0.7250; 0.0000; 0.0000; 12
2022-06-13T01:00:00Z; 1015.9416; 28.2083; 54.9917; 109.1945; 1.1583; 0.0000; 0.0000; 12
2022-06-13T02:00:00Z; 1016.5084; 28.0833; 53.8167; 138.3757; 1.0333; 0.0000; 0.0000; 12
2022-06-13T03:00:00Z; 1016.7250; 27.4833; 60.6000; 138.9062; 0.8667; 0.0000; 0.0000; 12
2022-06-13T04:00:00Z; 1016.4833; 27.1750; 62.9917; 107.2293; 0.6583; 0.0000; 0.0000; 12
2022-06-13T05:00:00Z; 1016.0666; 26.7833; 63.3667; 140.8462; 0.6250; 0.0000; 0.0000; 12
2022-06-13T06:00:00Z; 1015.7416; 26.7917; 64.4000; 338.9854; 0.6833; 0.0000; 0.0000; 12
2022-06-13T07:00:00Z; 1015.4000; 25.1250; 65.6333; 325.5326; 0.8583; 0.0000; 0.0000; 12
2022-06-13T08:00:00Z; 1015.3917; 24.5417; 63.6083; 313.1079; 0.9250; 0.0000; 0.0000; 12
2022-06-13T09:00:00Z; 1015.5417; 24.2417; 64.3500; 315.2248; 1.4500; 0.0000; 0.0000; 12
2022-06-13T10:00:00Z; 1015.7000; 24.2167; 65.1583; 330.1574; 1.8667; 0.0000; 0.0000; 12
2022-06-13T11:00:00Z; 1015.8834; 24.6083; 64.3917; 311.9860; 1.7417; 0.0000; 0.0000; 12
2022-06-13T12:00:00Z; 1015.6500; 26.2833; 58.7250; 327.9560; 1.7250; 0.0000; 0.0000; 12
2022-06-13T13:00:00Z; 1015.5000; 29.0667; 53.6500; 325.4809; 0.9500; 0.0000; 0.0000; 12
2022-06-13T14:00:00Z; 1015.4916; 29.7917; 53.5750; 125.9952; 1.1083; 0.0000; 0.0000; 12
2022-06-13T15:00:00Z; 1015.4667; 30.7500; 44.6250; 116.1131; 1.6000; 0.0000; 0.0000; 12
2022-06-13T16:00:00Z; 1015.3500; 30.6167; 46.4250; 114.5671; 1.7083; 0.0000; 0.0000; 12
2022-06-13T17:00:00Z; 1015.0250; 30.0583; 52.5917; 111.8286; 1.6417; 0.0000; 0.0000; 12
2022-06-13T18:00:00Z; 1014.2917; 29.6583; 54.4750; 104.9304; 1.4000; 0.0000; 0.0000; 12
2022-06-13T19:00:00Z; 1013.7333; 29.9833; 53.7500; 135.9047; 1.1750; 0.0000; 0.0000; 12
2022-06-13T20:00:00Z; 1013.3666; 30.0333; 54.7583; 152.7941; 0.9917; 0.0000; 0.0000; 12
2022-06-13T21:00:00Z; 1013.3333; 29.4667; 58.4917; 153.4118; 1.0167; 0.0000; 0.0000; 12
2022-06-13T22:00:00Z; 1013.3084; 28.7583; 59.4417; 124.8690; 1.2000; 0.0000; 0.0000; 12
2022-06-13T23:00:00Z; 1013.6500; 28.5583; 60.8000; 117.8869; 0.8083; 0.0000; 0.0000; 12
2022-06-14T00:00:00Z; 1014.6583; 28.3500; 61.5667; 88.3226; 1.0000; 0.0000; 0.0000; 12
2022-06-14T01:00:00Z; 1014.9416; 25.5750; 65.3750; 123.8474; 0.9000; 4.3000; 0.0000; 12
2022-06-14T02:00:00Z; 1015.0584; 23.9083; 74.1917; 323.9273; 0.9500; 1.5000; 0.0000; 12
2022-06-14T03:00:00Z; 1015.2083; 24.1917; 76.2333; 332.7760; 1.4917; 0.0000; 0.0000; 12
2022-06-14T04:00:00Z; 1014.8917; 24.3667; 76.0667; 326.4892; 1.6500; 0.0000; 0.0000; 12
2022-06-14T05:00:00Z; 1014.2584; 24.3333; 74.7167; 331.4146; 1.4917; 0.0000; 0.0000; 12
2022-06-14T06:00:00Z; 1013.7833; 24.1750; 75.2833; 321.4861; 1.2500; 0.0000; 0.0000; 12
2022-06-14T07:00:00Z; 1013.2416; 24.0833; 76.2333; 325.7177; 1.6167; 0.0000; 0.0000; 12
2022-06-14T08:00:00Z; 1012.9000; 23.9500; 78.9333; 333.7372; 1.4333; 0.0000; 0.0000; 12
2022-06-14T09:00:00Z; 1012.6250; 23.7250; 77.6167; 335.6417; 1.7167; 0.0000; 0.0000; 12
2022-06-14T10:00:00Z; 1012.6417; 23.7417; 77.5833; 334.9906; 1.3583; 0.0000; 0.0000; 12
2022-06-14T11:00:00Z; 1012.9167; 24.4333; 74.5833; 340.2493; 1.4333; 0.0000; 0.0000; 12
2022-06-14T12:00:00Z; 1013.0500; 26.4583; 65.5083; 325.0038; 1.1083; 0.0000; 0.0000; 12
2022-06-14T13:00:00Z; 1013.0333; 28.3500; 58.9250; 156.9525; 1.4000; 0.0000; 0.0000; 12
2022-06-14T14:00:00Z; 1013.1916; 28.3750; 60.2583; 116.5660; 1.5583; 0.0000; 0.0000; 12
2022-06-14T15:00:00Z; 1013.5000; 28.9917; 56.5083; 111.5552; 1.9583; 0.0000; 0.0000; 12
2022-06-14T16:00:00Z; 1013.4083; 30.0250; 51.0667; 128.6391; 1.3500; 0.0000; 0.0000; 12
2022-06-14T17:00:00Z; 1013.0250; 30.0083; 52.2250; 132.0505; 1.5083; 0.0000; 0.0000; 12
2022-06-14T18:00:00Z; 1012.7500; 29.2583; 56.5000; 131.4501; 1.1833; 0.0000; 0.0000; 12
2022-06-14T19:00:00Z; 1012.3834; 29.2583; 57.1083; 160.8870; 0.7333; 0.0000; 0.0000; 12
2022-06-14T20:00:00Z; 1011.8917; 29.0500; 57.9417; 173.8455; 0.9833; 0.0000; 0.0000; 12
2022-06-14T21:00:00Z; 1011.9916; 28.6250; 58.7500; 120.7938; 1.3667; 0.0000; 0.0000; 12
2022-06-14T22:00:00Z; 1012.4833; 28.3667; 61.8667; 124.6804; 1.1500; 0.0000; 0.0000; 12
2022-06-14T23:00:00Z; 1012.6083; 27.9333; 63.9750; 185.2611; 1.0167; 0.0000; 0.0000; 12
2022-06-15T00:00:00Z; 1012.8084; 25.6917; 65.3417; 325.3020; 1.3500; 0.0000; 0.0000; 12
2022-06-15T01:00:00Z; 1013.4500; 25.0583; 70.6667; 340.7484; 1.7417; 72.9000; 0.0000; 12
2022-06-15T02:00:00Z; 1014.0417; 23.8167; 80.7500; 330.9146; 0.9750; 0.0000; 0.0000; 12
2022-06-15T03:00:00Z; 1014.2083; 23.6083; 82.4833; 323.9177; 1.0083; 0.0000; 0.0000; 12
2022-06-15T04:00:00Z; 1013.6500; 23.6750; 82.3583; 327.5901; 0.8583; 0.0000; 0.0000; 12
2022-06-15T05:00:00Z; 1013.0084; 23.7000; 81.9500; 329.5372; 1.3667; 0.0000; 0.0000; 12
2022-06-15T06:00:00Z; 1012.2833; 23.6917; 81.8333; 332.7931; 1.3250; 0.0000; 0.0000; 12
2022-06-15T07:00:00Z; 1011.8166; 23.4417; 82.2833; 317.7453; 1.6083; 0.0000; 0.0000; 12
2022-06-15T08:00:00Z; 1011.6000; 23.6000; 81.0750; 336.5276; 1.4167; 0.0000; 0.0000; 12
2022-06-15T09:00:00Z; 1011.9083; 23.3417; 81.3250; 309.9824; 1.0667; 0.0000; 0.0000; 12
2022-06-15T10:00:00Z; 1011.8834; 22.9833; 81.8583; 322.0527; 1.2667; 0.0000; 0.0000; 12
2022-06-15T11:00:00Z; 1012.6000; 23.7750; 76.9417; 331.8587; 1.7417; 0.0000; 0.0000; 12
2022-06-15T12:00:00Z; 1012.6166; 25.8083; 68.5583; 330.5631; 1.4667; 0.0000; 0.0000; 12
2022-06-15T13:00:00Z; 1012.9583; 28.5500; 58.1083; 128.4284; 0.9750; 0.0000; 0.0000; 12
2022-06-15T14:00:00Z; 1013.2584; 28.8000; 57.8667; 160.7942; 1.1083; 0.0000; 0.0000; 12
2022-06-15T15:00:00Z; 1013.4916; 29.2917; 58.0083; 123.8526; 1.2667; 0.0000; 0.0000; 12
2022-06-15T16:00:00Z; 1013.3000; 29.8917; 55.5083; 119.7531; 1.6750; 0.0000; 0.0000; 12
2022-06-15T17:00:00Z; 1013.0833; 29.9333; 55.4500; 139.7621; 1.4083; 0.0000; 0.0000; 12
2022-06-15T18:00:00Z; 1012.8583; 29.6333; 54.6083; 136.7299; 1.3250; 0.0000; 0.0000; 12
2022-06-15T19:00:00Z; 1012.6834; 29.6167; 57.0250; 124.1550; 1.4167; 0.0000; 0.0000; 12
2022-06-15T20:00:00Z; 1012.3333; 29.1583; 58.2250; 125.4381; 1.2333; 0.0000; 0.0000; 12
2022-06-15T21:00:00Z; 1012.1583; 29.0167; 57.5833; 123.6081; 1.1833; 0.0000; 0.0000; 12
2022-06-15T22:00:00Z; 1012.7083; 28.4583; 57.8250; 114.6145; 1.6333; 0.0000; 0.0000; 12
2022-06-15T23:00:00Z; 1013.4583; 27.9083; 60.8333; 159.6911; 0.6833; 0.0000; 0.0000; 12
2022-06-16T00:00:00Z; 1014.1417; 27.8750; 62.7667; 185.9071; 0.3083; 0.0000; 0.0000; 12
2022-06-16T01:00:00Z; 1014.7500; 27.2500; 66.6500; 327.8151; 0.6417; 0.0000; 0.0000; 12
2022-06-16T02:00:00Z; 1015.4000; 26.5583; 68.6583; 339.6104; 1.1500; 0.0000; 0.0000; 12
2022-06-16T03:00:00Z; 1015.1166; 26.5417; 69.3667; 292.9450; 0.4917; 0.0000; 0.0000; 12
2022-06-16T04:00:00Z; 1014.3250; 25.6917; 73.7250; 323.3465; 0.8167; 0.0000; 0.0000; 12
2022-06-16T05:00:00Z; 1013.7083; 25.3167; 75.0250; 323.3059; 0.6667; 0.0000; 0.0000; 12
2022-06-16T06:00:00Z; 1013.2083; 24.9000; 76.0083; 334.9830; 0.9833; 0.0000; 0.0000; 12
2022-06-16T07:00:00Z; 1012.8500; 24.8833; 75.6083; 335.1509; 0.7500; 0.0000; 0.0000; 12
2022-06-16T08:00:00Z; 1012.8417; 25.0750; 74.5000; 346.2961; 0.8750; 0.0000; 0.0000; 12
2022-06-16T09:00:00Z; 1012.3917; 24.5250; 77.0500; 332.0332; 0.9917; 0.0000; 0.0000; 12
2022-06-16T10:00:00Z; 1012.3250; 24.3500; 77.9500; 350.2461; 1.1917; 0.0000; 0.0000; 12
2022-06-16T11:00:00Z; 1012.5250; 25.0917; 73.8917; 332.1642; 1.6750; 0.0000; 0.0000; 12
2022-06-16T12:00:00Z; 1013.1916; 27.0167; 66.5833; 339.9192; 1.0417; 0.0000; 0.0000; 12
2022-06-16T13:00:00Z; 1013.6250; 28.7833; 59.2333; 175.9608; 0.9083; 0.0000; 0.0000; 12
2022-06-16T14:00:00Z; 1013.6750; 29.6167; 54.4167; 190.4013; 1.0917; 0.0000; 0.0000; 12
2022-06-16T15:00:00Z; 1013.7917; 30.5917; 49.9583; 161.4000; 1.0333; 0.0000; 0.0000; 12
2022-06-16T16:00:00Z; 1014.5333; 30.4750; 51.8250; 126.5755; 1.6750; 0.0000; 0.0000; 12
2022-06-16T17:00:00Z; 1013.9916; 30.4833; 55.7000; 157.0042; 1.3167; 0.0000; 0.0000; 12
2022-06-16T18:00:00Z; 1013.3500; 29.9000; 61.3833; 131.4372; 1.3333; 0.0000; 0.0000; 12
2022-06-16T19:00:00Z; 1012.9000; 29.5250; 63.4167; 119.5987; 1.6250; 0.0000; 0.0000; 12
2022-06-16T20:00:00Z; 1012.5000; 29.1667; 63.9500; 122.2881; 1.3167; 0.0000; 0.0000; 12
2022-06-16T21:00:00Z; 1012.7000; 28.0750; 67.5917; 119.7268; 1.6333; 0.0000; 0.0000; 12
2022-06-16T22:00:00Z; 1013.0417; 26.2750; 75.3083; 156.0765; 0.9667; 14.7000; 0.0000; 12
2022-06-16T23:00:00Z; 1013.9083; 24.4833; 80.1417; 321.4052; 1.1250; 5.0000; 0.0000; 12
2022-06-17T00:00:00Z; 1014.0333; 23.6583; 81.8000; 340.0839; 1.5000; 1.3000; 0.0000; 12
2022-06-17T01:00:00Z; 1014.1916; 23.9417; 80.9583; 326.5192; 1.1417; 0.0000; 0.0000; 12
2022-06-17T02:00:00Z; 1014.4500; 23.7833; 80.4833; 330.3868; 1.3167; 0.0000; 0.0000; 12
2022-06-17T03:00:00Z; 1014.5584; 24.0833; 78.9917; 333.1873; 1.2583; 0.0000; 0.0000; 12
2022-06-17T04:00:00Z; 1014.0500; 24.2083; 79.3917; 334.3386; 1.3000; 0.0000; 0.0000; 12
2022-06-17T05:00:00Z; 1013.4500; 23.9750; 80.5917; 327.1270; 1.1750; 0.0000; 0.0000; 12
2022-06-17T06:00:00Z; 1012.4667; 23.5250; 81.6833; 326.1545; 0.9250; 0.0000; 0.0000; 12
2022-06-17T07:00:00Z; 1011.8500; 23.3417; 82.2250; 329.1733; 0.8750; 0.0000; 0.0000; 12
2022-06-17T08:00:00Z; 1011.7584; 23.1000; 82.3500; 322.2799; 1.8750; 0.0000; 0.0000; 12
2022-06-17T09:00:00Z; 1011.5666; 23.5333; 78.7167; 315.3300; 1.7833; 0.0000; 0.0000; 12
2022-06-17T10:00:00Z; 1011.9000; 23.4583; 76.8583; 347.9692; 1.6833; 0.0000; 0.0000; 12
2022-06-17T11:00:00Z; 1012.4916; 23.9000; 73.9500; 329.9851; 1.7750; 0.0000; 0.0000; 12
2022-06-17T12:00:00Z; 1012.8500; 25.9750; 65.5417; 335.3456; 1.7000; 0.0000; 0.0000; 12
2022-06-17T13:00:00Z; 1012.8084; 28.5833; 54.5167; 316.4688; 0.8250; 0.0000; 0.0000; 12
2022-06-17T14:00:00Z; 1012.8000; 29.5750; 49.0083; 124.7780; 1.5667; 0.0000; 0.0000; 12
2022-06-17T15:00:00Z; 1012.7833; 30.2250; 49.1250; 204.1625; 1.2250; 0.0000; 0.0000; 12
2022-06-17T16:00:00Z; 1012.7833; 30.9000; 46.8750; 158.1623; 1.2417; 0.0000; 0.0000; 12
2022-06-17T17:00:00Z; 1012.4916; 29.7750; 52.0917; 110.6426; 1.3083; 0.0000; 0.0000; 12
2022-06-17T18:00:00Z; 1012.2167; 29.4750; 55.8917; 111.0630; 1.4917; 0.0000; 0.0000; 12
2022-06-17T19:00:00Z; 1011.5000; 29.6083; 56.4667; 162.4372; 1.2250; 0.0000; 0.0000; 12
2022-06-17T20:00:00Z; 1011.1667; 29.2750; 58.2083; 123.9253; 1.2833; 0.0000; 0.0000; 12
2022-06-17T21:00:00Z; 1011.1334; 28.9417; 60.3667; 117.0514; 1.2417; 0.0000; 0.0000; 12
2022-06-17T22:00:00Z; 1010.9250; 28.7333; 62.2750; 126.4779; 1.0500; 0.0000; 0.0000; 12
2022-06-17T23:00:00Z; 1011.4750; 28.4083; 64.7250; 138.3579; 0.9000; 0.0000; 0.0000; 12
2022-06-18T00:00:00Z; 1012.1750; 28.0000; 66.1833; 114.5120; 0.6500; 0.0000; 0.0000; 12
2022-06-18T01:00:00Z; 1012.7416; 27.5083; 70.1083; 338.7563; 0.8917; 18.1000; 0.0000; 12
2022-06-18T02:00:00Z; 1013.3084; 24.7083; 77.5833; 344.2452; 1.6833; 32.1000; 0.0000; 12
2022-06-18T03:00:00Z; 1013.4750; 23.3583; 80.7250; 330.9488; 1.4167; 0.6000; 0.0000; 12
2022-06-18T04:00:00Z; 1013.0500; 23.5750; 80.1583; 324.8002; 1.2833; 0.0000; 0.0000; 12
